order_id,products
1355081,15731 33571 25931 39190 44580 47626
2248884,8590 44385 47144 29176 44799
2700747,49235 33095
696356,39877 6300 36549 44075 45645 49273 24799
63648,25890 44632 24852
1666867,38768 8079 18023
1783110,None
2902647,6087
3163938,40939 196
3318389,1158 24852 6740 28985 47209 28842 11512 16797 42265 12456
1347069,26604 14467 27663
2045249,24852 37940 6799 26165 33129 5385 46666 33782 13176 33819 43961
1634606,13176 8174 11182 36676 24184
1852780,30391 15861 21903 21194 2086 14267 37646 13176 47766 41950 41149 30565 24082 13646 21445 46802 2228 12944 40759 41662 39971 15630
34042,21709 21872 30776 21910 7877
1800066,41453 29503
418921,12384 45948 12039 1511 33754 17652 8859 13176
270213,None
542952,39397 15424 8025 7693
386067,14715 33129 20561 5025
3102585,13176 48848 10798 37552 46667 37691 6347 34199 26384 48104 33216 1121 19660 5479 36735 41177 45471 24964 32655 27966
60884,22035 432 32648 45007 41543 13176 35221 19057 8174 260 21137 17316 19376 32429 36724 47629 46990 9839 37158 22935
2844311,24852 29447 37374 17835 5069 23012 5031 10957 34915 20512 38028
1729993,28745 43295 17948 28465 8518 24852 8277 28985 12341 13031 34358 27104 15290 22935 37011 40706 4142
2617379,11980 39276 31342 12395 28767 32655 28985 1529 1463 9869 44075 25506 4511 20738 2855 18362 6980 27336 35163
1334094,22967 15693 12125 42944 10586 25435 21903 21938 13535 24964 22935 24184 35939 18606
2776907,23288 2120 24830 1032
2714126,43154 40939
568400,None
2137228,24852 15120 39527
1052253,45504 6104 24852 16083
70244,45862 24852 19348 15100 38890 10957 23929 28634 44799 17341 8460
2374937,43961 2780 47144 22240 27966 26298 24852 12252 8012
2571203,3957 21903 47209 44359 22825
2203829,35921 13176 40554 27845 47209 25890
627702,26209
2177272,None
3162485,43295 30411 17027
1839745,20876 4605 5134 9681 37220 29798 48720 33120 15995 21903
1046122,40706 10749 21903 37792 46979 5876 29582 15649 43122 5258 13176 15146 920
1535132,32747 31850 44843 44042
2154835,28465 48745 27966 21903 13176
1656093,44156 46817 3397 4149 45645 5031 23296 27683 46069 21137 47209 8518 43961 30391 16526 46770 48626 432 30233 39055 46226 28728 36606
3033980,34358 21903 12036 30135 34300 4799 41665 26131 43014 24964 47209 26369
3063469,24852 4920 9484 16185
1772478,46526 35352 26620 21903 49610 41597 33120 4605 20114 2846
710790,None
2449064,44632 33198
864173,28199 5876 21137 4799 29307 21903 28289 17725 4605 16797 49235 24852 23644
3004253,13176 9906 47626 6361 25890 42093 43735 47766 35547 8193 26209 4799 29244 37276 12614 24852 38028 21903 20904 34243 32486 27413 46906 44910 22089
818935,13646 13176 14633 43352 4920 46906 11777 21137 34262 34991 37646 48110 25718 24838 21376 7753 38322 30489 43726 42265 19057 47766 26604 27845
978598,30391 5479 37067
932301,24852 42612 21903 19660 25659 5134 44683
2214285,21463 32402 33754 46331 26634 48523 7035 11494 43662
1526130,19311 14211 13176 35135 2265 6541 5114 40545 46906 37971 24221 39877
2654961,49683 24852 34024
280283,47766 18897
3059431,21709 19678 1896 20015 40396 47209 13176 21927 21903
2601342,6656
121348,24852 38293 47766
2476848,13176 49235 21903 47766 24964 27845
2979458,30620 42562 25830 40376 19348 22882 41371 16797 12782 14875 47611 33894 24852 45066 43568 28987 3126 714 24184 34287
817986,27845
1923645,45296 6846 24852 5450 19051 21995 29166 24186 39781 44817
472227,31225 5645 13176 22963 273 21230 19261 35264 46531 14233 9561 15950 35469 26032 49185 2979 25817 18564 46709 44229 46971 37586 9092 32959 38847
416280,31915 26800 47866
2074615,23362 34949 6336 8518 25256 48205 27845
2019310,30776
2364755,24852 5785 38383 24184 23909 21386
2498676,42648 17311
3130233,12341 21137 7035
3101923,23748 45240
891023,20119
3110756,23288 13974 14443 49235 23020
2735383,5479 47626 21903
1354174,32650
1733018,19584 19348 5411 44632 35221 20119 24954 13147 27663 46676 7177 17341 9409 45793 43084 17148 20682 23106 13225 47409 19294 49520 17191 14947 23296 32885 38703 11034 33819 44156 18926 21709 2463 28054 7533 35989 37066 20156 46817 42598 19057 9387 33548 5034 21501 39796
3003707,36170 23909
1777348,37999 49508
826148,18465 12252 16797 40025 43768 7916 47626 34358 24852 5479 27966 14996 8638 39275 21137
2426236,40199
247394,33657 49488 2966 42265 44632 27104 39984 20632 1891 6297 47766 42110 35819 28156 45 38293 14218 39928 17600 40396 39561 24561 27115 39332 13776 27626 25167 24954 26790 24852 36724 23909 2982 39774 38734
1660221,21903 28934 13548 47209 30024 22935 8518
3214950,11791 16289 17703 46374 16826 4138 2588 24852
1209949,47766 7781 45200 18027 21137 27966 24489 38689 21903 37332 44479 8859 25005 38650 45603 5134
1678631,22935 8277 6187 25890 22959 28745 16133 48595 8710 15842
1310571,21153 5322 24852 44855 6155 12576 8963 31748 9411 31964
617483,21903
2139398,13176 45007 5575 17131 27845
1895334,34243 21903 22035 24852 21137 47672 44632 33787
797213,35383 196 6615 28733 32478 13176 21292 8571 16797 12341 6184 9434 42265 19660
1400555,19272 3957 13176 17807
3266297,33682 40571 48864 34027 7883 9651 20955 2350
2346129,None
1554128,13755 2974 10957 34862 25706 16953 10473 24852 5450 8519
1222649,196 46061 13176
674779,24852 23854 1368 19691
918684,30776 24852 39877 41149 1158
1257440,47626 31717 8518 32570 4605 35213 32655 21070 24964 26604 11777 26209 24852
1234280,19057 24838 39275 3494 21137 21543 42265 19660 24852 48559
635430,42240 31678 24852 12519 5876
2409141,4920 16797
3372490,None
2712557,22035 28199 24852 22963 31683 37029 22113 20144 29996 19443 31640 30639 13176 31040 30489 35221 20345 32579 22959 5479
1645405,38689 33731 32935 34217 9124 8021
979389,27292 3243 27241 38647 39475 38847
1025587,16097 5063 29599 40826 32655 25653 1463 19677 13176
414275,34243 16349 26701 2716 47029 48726 46654 22935 18880 46979 24852 27845
3033962,1695 44632 35221
1006073,23341 24852
78993,3836 33433 9796 9808 24231 33957 23543 21390
1417158,28289 28934 21709 47144 18465 17878 21903 40604 45066 47626 12667 45788 30135
2281001,6046 4135 22537 27966 32655 23644 8277 45007 5785 36011 13176 34126 24184 46979 35535 42768 32016 9839 16797 24964 17706
2571271,32877 37646 42265 46906 28199 16797 47144 43961 24852 45364 20842 5479 31915 18465 11777
736840,21201 1160
1104293,32689 6758 43352 21903 17207 12341 13176 5258 14233 37919 8571
1257175,46979 42813 1511 46650 5970
3096435,13027 18352 48220 15984 31635 38312 35951 19660 13176 28985 14084 47766 5876 39275
2869099,11512 48559 41950 31433 21137 13176 45603 40174 43662 34458 13269 25330 5876 31869
2812587,28204 45066 13292 36865 11777 21616 37687 34429 16490 14467 24852
3207578,45840 4090 37131 13176 21927 22935 37552 21903
1595844,24852 30561 38689 47144 16797 12341 30391
2184320,18007
554886,12341 19660 13176 31985 8048
2500247,13176
488556,8048 21903 21137 4724 16797 15541
1592198,24852
3071141,14947
855697,30240 33651 34070 2005 24852 16797 47626 15290 5077
3416813,24852 24964 28985 26209 34466 38689 31040 25890
2211566,42575 45163 29826 7026 20224
2093406,41290 15902 6187 25146 7989 47977 32921 41844 32566 35914 38200 1398 8852 14908
1364823,46616 21450 37276 28465 8002 36865 24799
2805933,45123 1463 22935 24964 34126 24852 47209
1446834,39275 21903 8021 46616 24852 28373 18465 47766 47626
1256674,17878 21616 21137 22959 36714
1007426,30391 3896 24852 35163 17795 27695 27845 11520
1045944,13176 22677
3353912,45007 39928 14992 6104 48679 27845 41588 8518 24852 28204 40279 27104 47630
2683418,48094 25931 13870 42736 44359 27845 20169 47209 22935 35628 35997 17652 19057 13646 8087 5120
449909,9124 28431 14481 22141 34217 35221 9138 33198 4920 18523
2183030,24852 17872 47626 16797
124476,47766 37067 49075 5479 28132
2957626,22035 27845 20995 30489 21137 44632
805738,25335 43928 49198 43792 27680 9107
2827461,15030 47141 13176 23178 18465 9068 32141
2720199,42445 46755 21137 12362 17948 12192 24810 5206 34134 3020 1202 45007 13176 44632 36550 16759 12384 21903 39101 30635 37646 22935 46667 48745 24964
3314767,None
123109,21137 35951 13712 47766 24852
697535,8571 13176 21573 16797 116 43352
1483129,21903 28985 27845
1182589,47626 43889 27966 27104 13176 12341 27531
1555551,43231 26165 13176 33043 7781 30489 24489 21903 21137 1511 33125 42450 3717 22367 37464 15902 36127 12206 24852
3331872,890 2361 2596 20842 42504 21616 34590 14891 29926 1063 25890 47626
2995720,32972 11943 41406 47357 19863 36691
2009048,31183
1563108,24852 31981 5077 19604
2462076,31717
1239222,3389 39922
932660,21137 13176 14159
1820855,23029 35921 10749 24852 26369 22935 27104 27845 21405 29574 21903 44910 19057 8518 27966 5876 19678 17794
598375,21903 47766 21137 13646 45066
760243,47766 8475 36257 23039 12013 35458 23687 39032 10151 22312 43942 33217 21243 24458 15820 44265 15925 45961
29193,27730 28204 12614 22151 36189 11512 21267 25890 32831 27959 47766 39928
2208769,13176 11520 47766 21137 3583 21903
2453442,13176 8571 18850 16797 43352
2992344,13176 1940 5808 4920 10912
1355958,30908 24925 43295 45416
3269845,46059 45961
550157,22935 35221 47766 45066
2646831,38453 14650 21903 2295 31350 25948 2086 37220 47823 22819 27744 21267 42557 24852 32523 19446 45788 11520 39702 28986 40826
1024954,15905
2168547,22035 12315 8424 14084 13176 35628 23362 20632 48679 27156 31766 21137 27966
2450221,21903 47766 14218 20113 21137 36127 35221 16290 30391 9047 27845 10827 34270 27695 26317 19448 19660 32864 36994 5876 7806 43295
2886482,31927 39877 21903 30707
2463635,18441 15995 46584 4920 17794 11408 12980 24852 4605 34358 47766 10504 22825 42625 1158 38689 27521 42828 19057 33731 30962 25043 45535 42617 22395 5373
2361461,None
1065563,40604 5450 25466 47630
1081730,29901 38200 33572 41149
1512305,37687 38988
653571,45723 46662 36316 47977 34660 28204 14761 30169 30659 21293 37194 7781
699309,None
461163,32740 35221 14891 30169 22367 18926 24177 46676 3585 24852
102085,47766 21903
2829831,31717 27845 26634
2045458,19348 24852 20345 7091 38772 7806 33120
1879927,47766 7916 48679 28985 8424
2349830,30391 47766 24852 43352 16797 26369 44575
1368760,20114 4605
2150361,29191 35992 21137
3171798,21137 5450 39180 24852 21903
1374598,30391 14100 6873 24489 21903 13176 31717 27966
1057457,43295 14947
1196529,5479 49235 38889 9825
2990064,46149 46061 32403 25133 18023 11492 26348 37710 31102
95707,6491
1767489,8859
1058571,21616 21841 4799 43182 17847 9550 26165 42719 27705 2210 24852 24009 20383 10804 29987
2161633,38400 2361 10239 35842 7781 22224 30776
370101,35507 16797 24852 34024 43693 7693 36316 2469
48547,18465 12980 4605 47626 18531 33198 28373 1194 43394 5212 26634 48707 25718 28123
1437745,33754 18523 24177 33682 14917 33787
3088115,23106 49520 19080 48485 30043 29635 28199 21137 6047 33791 42598 9411 17615 15801 4210 18439 2103 29112 23296 8204 23094 43867 17341 40516 44475
1756792,24852 26885 10851 24186 13176 16696 4289 33548 5782 37927 23909
180302,48925 22825 26384 46969 21903 9387 37646 5785 27086 25837 36929 13176 28199
1323603,1463 34027 18523 6128 25146 32691
2721369,37528
1545279,None
65428,4658 18465 17600 24852 12099 19204 5451 10761 45066 48287 16797 14553 1025 5450 20327 42244
1765502,42500 46562 20345 10258
327015,3399 26348 22362 21292 36051 12448 30214
1067102,19677
928975,37849 24852
1110826,4605 5422 44799 29487 4210
2290886,25020 31528 31853 21903 29498 16313 20738 24834 4790 13219 7781 31640 35914 30639 30561 30382 31040 45869 37938 33303 40310 18362 26315 18370 12975
3350343,29642 30021 16647 8590 41131 13874 186
130203,10768 12745 24248 38241 28985 26209 33109 27104 23248 3880 29095 9387 28842 38400 24852 47626
1580027,21137 38383 24964 41950 21903 5564 31717 45063 47209 25890
1392851,49610 9458 11422 2559 7049 22223 47368 30391
1806210,38889 7963 11520 2265
519260,46979 432 16349 24852 21573
2824192,5450 13176 40777 27325 18362 42244 36550 27695
2755334,33257 20169 21698 21903 17902 31433 42736 44479 9407 4844 12144 23375 18465 22935 24852 39411 42139 13176 8952 162 19348 35628 4793 46584 15902 47823 47209 25762 6631 2452 13740 44359 6193 24363 8277 13605 17530 6260 40469 24841 22825 7570 24489 27104 24964 17794
625081,None
2868017,8277 21386 13380 40396 13176 33055 45066 32578
1592135,1516 24852 27413 46853 49683
3224866,17600 40469 42450 34458 47209 33731 38456 21137 21230 28278 21109 49235 21009 45246 36857 25332 13176 24561
763504,22025 5550
301522,45636 20114 19508 34969 28849 11447 46676 22035 21903 12576 7539 15892
3221830,13176 21709 26620 35221 44632
1060572,45603 33198 13512 24964 8859 21903 27156 47626 47209 46990 27307
447553,21709 33303
1857255,21137 25931 37074 42557 48679 46979 17652 30319 18564 44683 33438 31015 16291 42244
2072734,36981
1438947,6286 30274 42736 47977 28459 16185 26709 45296
2394279,1940 27086 44632 32226 29062
789234,24852 43961 36735 17333 47766 9604 5073 13176 9964 39677 44262 15649 23765 48559 8376 22425
491191,24852 35715 37067 3298 31915 9387
1406082,None
1733995,13176 42731 49054 29529 21709 39041 14045 43263 31334 16254 17341 14778 1364 5020 20282 27413 47020 4988 35199 35221 20119 5941 29830 31981 24852 5876 24427 38416 44581 46842 20682 10673 6128 18743 36307 32519 10333 12791 19382 48296 25396 43827 46388 8732 40223 5194 26348 30106 47141 196 12140 33589
2057998,17902 21288 16797
45258,None
1993742,8012 37067 27966 47209 22035 32747 25767 36735 42450 30391 12341 37646
2431024,24852 25246 17044 19240 13740 39928 14467 22035 29926 24799 34217 27555 5450 13176 5699 6975 5322
2795478,27521 8277 47209 27104 17704 21903 47766 35140 46802 46755 39928 26949 13176 34244 24830
871668,21903 37646 47492 3957
356345,30827 15772 39275
1159406,24852 1514
2336549,33572 13351 15902 41844 28204 15613 24838 17600 36994 46206 13176 27966 47766 30949 7559 43394 9839 31678 44632 13646 25890
2619099,23288
684750,42265 25133 27086 44632 27966 21137 40706 35140 47209 21709 39877 19057 5450 13176 29926
1560273,26384 9901 22646 6350 8193
1821929,1117 46516
1640144,2326 24852 27845
495408,31278 21484
1489591,13032 19660
3360596,47144 24852 7963 47626 10749
2870187,None
24541,43435 30921 24852 28204 10613 36259
210939,17835 13176 5077 28199 37335 5876 1443 7413 38777 41290 24834 42265 40449 47704 19446 19706 45364 18079 16185 27730 47209 21137 7673 24518 27966 8277 42680 22677 12857 7175 20588 33031 17948 35946 7398 4942 38734 14715
1812263,38689 5077 19057 19309 41362 47766
1721170,39993 26040 13866 21333 44085 19495 24852 38996 3590 5450 9486 45005 6801 4920 703 32115 46522 13654 38390 5460 43409 10613 37145 1371 25745
3296896,35181 27086 16185 30659 43352 47766 25807 8536 49235
1047774,47141
1362717,38689
2739924,24852
1932999,None
1317848,29015 32156 32478 33081
2221263,9405 30439 24852 33178 23296 10463
926190,17872 3873 33754 7781 8529 3957 43772 13176 5876 46906 33198
2130980,15802 12916 34746 35419
1555667,10369 34262 16759 10315 691 15011 7632 18770 48640 42265 24841 21616 40706
1924129,13176 30827 19691 33768 8571 12341
897382,196 35383
653485,23148 47119 46886 33911 2298 21137 23565 18564 48559
2751347,22105 40310 24660 40348 5097 3990 48296 23909 32465 9901 38185
1302240,47209 13176
1789275,None
3169147,None
499139,None
2414612,5514 3957
1976688,29447 47977 39360 47877 12191
1270653,3952 11712 30489 22935 18362 18531 13176 6104 27845 5393 781
1103413,8859
1470150,4920 8424 24097 18362 34898 21137 31915 39351 26604 10151 24852 27344 4421 12911 33825 13166 30233 17600 18523 34915 21903 25691 30949 42460 4374 15978 43122 1875
771189,22935 21137 32655 27845 30489 18362 37067 37646 27966 24838
3327315,43154 42500 196 43352 5161
2070007,2675 47141
2733661,24101 10957 20378
2493351,37646 40706 28465 39475 4029 11352 9825 19678 8277 25653 22035 17949 39190 38558 19019 30489 45007 37067 27156 36011 1463 30233 47209 27966 13176 43875 48628
1032889,46886 3957 14947 27966
1757505,21137 4945 19660 24852 43394 45066 41319 42244 21903 47626
2476761,13225 21137 24852 27845 38689 41658 39475 28226
79464,47209 19678 30391 5876 19057 47734 2592 38383 8277 10529 48537 23765 20738 10753 49235 42828 21903 42585 45679 45633 30795 25387 47196 47626 22559 24673 16617 12745 27104 13176 1158 33000 21137 3599 43182 35633 40469 26790 24115 11737
2408882,37766 12980 5782 11361 21709 24852 27179 44391 5636 14992 35221 14947 47626 3590
133878,35383 26384 15424 23685 4289 8742
181748,None
295351,21137 37067 3583 4799 21543 33294 16617 27104 43635 27845 30391 47763 13176 47209 9839 41658 46979 24535 36695 10132 41220 43662 27531 14874 32578 47167 39275 39877 17948 44683 22025 5550 45007 13629 25931 35503 27966 9550 1749 39928 12039 22825 18811 29328
2880962,24852 329 42445
3004084,38689 24852 21137 21903
648189,38985 39475 5130 34126 15649 47766 44142 26209 25093 27845 18811 23025 17007 42356
449881,37710 46562 46149 196 43154 41400 46521 3298
156391,40332 47877 28434 13249 16797 26633 47800 5337
1441275,4274 26032 35195 6948 21137 31371 6110
2173698,21903 13176 21051 5474
3406441,27242 22699 26429 21137 27966 24571 46347 41787 16797 42731 24852 13225 28204 24184 32141 26520
2658483,None
2843655,29487 19938 21903 42736 47766 25890 31927 47626 11068 39475 23734
1787061,8479 39589 46676 8174 19057 40706 24024 31506 46906 31869 11617 29012 38622 28204 3020 45167 42265 39928 13176 41787 33198 33754 37646 21616 34450 13147 27966 46107 47766 21903 37687 21137 39275 6473 19820 33731 2825
408588,47766 22959 8309 8859 44375
2630426,7412 19446 7563 17791 40396 31040 39218 25513 46106
440068,28204 432 30489 8277 30884 6046 13702
2596928,14447 47626 24852 25686 4605
2748985,42265 13914 14444 39922 41400 21573 46061 33783 6184 196 13575 21288 16797 39275 16953
614857,13259 46149 43352 9007 32478 16797 7131 12078
2243864,29393
2699705,26346 49517 21709 6813 28449 27398 14861
3286494,21938 12732 33787 40571 5785 39032 19068 21137 13176 5077 32239 30233 30391 47209 16234 43768 10749
2395877,41177 47766 3957 40723 13176 21137 2014 40317 31355 20904 34270 9387 31915
3300820,None
2936282,39216 20327 46584 43961 10132 4600 38313 37646 46906 27845 939 39578 20995 19660 17789 36011 24852 47766 35628 37959 27690 17600
1494602,13176 8571 46650 13575
462759,24891 47156 21903 47766
2374185,13176 27086 33754 39275 21137 36011 1463 10070 24838 38777
2502418,20995 38028 47766 33401 31555 23236
3364601,40199 19495 43232 11484 20641 14414 4965 36472 21757 8873 29646 30370 37436
2291370,19348 38739 43209 5077
3006830,33768 12341 13176
514916,24852
3323933,13176 11140 25466 32134 30489 47209
3287438,17304 17606 44051 43631
542815,26165 49198 47626 24186 45 39190 7131 9068 14381 28842
1096890,46817 2240 33129 8260 21131 16696 28498 28836 7256 46088 41808 19488 41844 12212 47301 17565 36262
393515,38444 46088 16683
133340,41149 40691 49235 12576
288662,5450 4947 24852 16797 23148
765941,22750 31981 32047 29848 5077 10673 2536 21944 30949
1421296,None
2971846,31382 33852 4895 19953 36107 15483 7898 277 2390
2677205,10070 15424 34234 22108 24852
1441069,27845 38689 13176
2250963,38689 19057 5479
2368311,13176 33716 28427 27086 44152
1141192,2238 1398 18461 33827 19155 19348 47144 432 39581 9292 34631 186 45954
3156797,24964 41950 33000 29603 33198 17794 44632 1463 3952 37646 8518 35649 27966 21903
1497535,49235 9076
3305742,45066
666229,47766 29675 23165 25659 24489 46802 16185 46979 21903 45007
1705325,None
2759736,27388 39581 26604 5077 16797 24852 43183
1627173,28204 39180
211768,14947 2078 10333
1814759,13237 15318 23777 39918 34778 10501 48826 46931 1554 4133 21524 26412 5782 36756 49408 37215 23673 42907
2181710,15290 8424 37489 11081
214899,18362 28204 30489 24852 12341
1452517,41391
3393895,29996 33768 8518 24852 14996 32665 23695 22677 26558 41950 7175 2270
3325607,19660 8277 37067 19154 5514
3319528,5077 35221
3290786,40706 13176 13263 21137 27966 15649 9162 24799 47209 11520
542533,3896 45504
2834886,43886
1581153,47265
719361,None
808369,13834 45531 32519 42804 8104 8174
1917856,21903 12341 19691 33000 13176 46041 38928 48762 38768 16797
750230,13914 5258
2563198,35221 20119 49520 49235 44632
3242228,6489 44632 30639 44359 6046
753075,23685 5785 21903 24852
1503827,44910 25890 8424 93 11520
671654,20738 17487 46654 26777 16797 20955 28204 1940 26604 20682
471957,47209 27845 13176
2576060,32915 5077 26312 17600 41912
3295554,30638 41351 43409 41844 30808
2600275,None
1201786,47209 21137 19125 36929 2063 9124 9290 2132 34969 12341
940776,4210 1194 37646 21903 47766 39676 14971 18465 13176 24390 47626
2120394,13280 8424 36676 16174 47734 40724 7021 48364 45007 34126 24964 5373 22260 27104 18594 35140 17568 21938 39877 14992 40055 27662 46620 19449 15604 1503 3339 3952 5983 18027
1662878,9829 43565 32632 48395 1117 23313 4988 12074
909464,36550 11374 27845 47912 8277 24852 23233 27086 47209 6933 26131 28745 20738 34197 26165 46990
642263,31808 43772 9387
2990513,24186 1940 19488 24845 10957 47877 24852 24954 47570 3919 43352 42416 5077 5422 39275
3189227,24852 12009 4562 47766 44359
1134180,None
2731287,17017 283 26856 18465 22699 8859
869503,47209 19057 13176
34632,42265 13447 8138 39475 20574 24852 34969 21174
1200207,35163 12986 38689
2915044,9175 5077 6128
2009401,24852 47993 8968 46906 30119 23909
195223,35221
1504104,24643 1940 27378
2399694,34050
2463466,47912 30756 26131 17183 31215 8309 30563 46886
3026401,24852 24186 23102 432 40723 37067 14464 27701 1194 40910 35933 13579 210 18234 5818 9963 27548 3678 31683 15923 6297
1778234,5077 23909
2933148,22935 32360 49621 21709 41658 16797 17652 9808 49520
2139414,27316 3431 26148 32570 46059 15424 45066 17396 17918 14154 539
1217351,7350 27966 10210 38750 20794 45603 28155 27325 46676 49235 40571 10851 33787 11676 7908 33370 33198 13194 48988 43154 7781 5785 13740 38941 7026 11777 33548 42372 11448 24799 25718 39002 4957 14437 46088 41131 32645 16139 4016 34195 24249 43442 29238 15841 45117 9458 26221 29926 1398 22767
2052213,21709 44632 49111 13541 32781 24852 35951 37496 5876 3599 20842 40199 46516 26620 42828 1463 12341 16262
914506,21903 14678 40397 25181 30233 6104
1696758,None
2452539,5450 6383
289611,13176 34126 27241 24964
2579996,15131 24852 10957
1754175,25407 26201 25753 49235 7916 38273
777674,45603 35989 13176 11576 11712
965006,43662 16797 39275 49235 27845 9387 38456 15902
1320660,44799 30850 32156 47977
2818596,16797 42495 20915 26547
2120093,29755 12023 31693 10724 27030 13870 44548
883475,27845 25407 8087 36216
474064,35986 11520 27730 432 7963 21386 24852 22501 49416
1139676,13176
777879,21873 21903 19691 21288 20940 48142 35887 39275 46061
2645747,32047 42350 32691 2304 25237 5857 22761 5285
821101,24852 31683 23909 44799
2427922,24852 287 16797
252726,27845 45999 21137 27966
69694,27845 17461 26604 40604 26209 21903 25890 28199 47766 24852 38996 8277 4605 34329 47333 47526 34969 14197
2675996,6403 9292 24852 39619 14897 21324 27841 5750 47626 47766
3421054,31231 24852 13375 38448 11123
169113,8174 17794 33198 23734 47766 24852 22935 26209 30635 8309
1460189,48736 21137 27695 12125 21903 31720 36695 25718 19057 5077 29117 15050 29820 13176 47209 42445 3957 22035
1966447,None
2160700,44306 26278 27966 34243 8277 18027 44359 44765 9739 37646 22963 35986 9058 41842 13176 26620 14592 47209 18370
1207436,33787
184412,27845 13176 27966 1463 21137 26915
2895461,37496 20178
2509452,23044 39275 20904 20580 13176 16290 24841 37646 4576 26790 23047 27966 26604 41757 42803 24561
1133153,20153 47626 21616 21137 41658 47209 37067 12492 1577 12060 31964 16797 26604 43961 20842 47766 11182 39275 24253 29926 34128 24852 26209 30391 10481 23909
1963993,21019 21137 39337 5994 22115 16797 10749 17600 11068 24852 3298 27966 43961 4589 3952 5450 15050 1463 30117 30257 165 4799 2210 17794 24184 3896 44533 5460
1030330,46979 16254 33575 44632 4920 8424 22908 49683 19261 45013 45747 38533
2423717,45051
2823844,8079
3145383,None
1135449,24852 5825
535098,46906 41540 26298 28476 24852 21903 37496 45603 20754 19057 3957 42265 47766 4428 32642 17948 34169 24964 13176
1126159,9901 44632 27966 13176 44843 30353 41362 1940
95070,21137 21903 24125 36389 5785 27966 37646
1099797,22507 43352 19660 31805 21292 21288
2525370,35140 29574 42244 21616 28985 46667 47492 8518 47626 21405 48972 30391 8277 16759 11520 19208 26949 9036 4428 46229 49075 21927 21386
3138964,35045 36107 36258 16350
1345785,14112 34473 39303 41842 124 19125 30820
3293841,None
2562617,47626 27360 49496 49520
3406458,47144 24964 24852 22935
600479,47209 13176 35951
1808084,23288 16974 42791 30827 13176 10473 21386 19660 43352
2060870,9864 27086 14409 17419 24838 24535 24561 49349
1175733,34458 45066 40571 18418 48857 20082
2372619,None
2014339,38563 33198 24852 6128 11992 18465 41806 1006 107 15860 43654 37754 49517
3300046,13807 27344 11777 35163 2094 22935 5212 28204 13858 47626 6300 45613 41950 12384 47209 4920 30489 30290
2954385,30958 27885 9076 24852 25662 11679 32156 13745 27652 45478 45190
632299,23375 4799 21616 29987 2295 47626 28590 47766
657542,16083 8309 13176 27845 5514 21526 22035 7088 10369 24221 31343 27086 13198 17600 3599
1283469,24160 21387
412451,27845 12456 21137 25146 13176 45066
2596015,5876 27344 21903 43654 48726 47029 6568 11543 38313 5450 46990 30233 27730 13176 8277 26209 21417 21367 26790 36554 5646 41806
414573,17872 9825 5450 27845 651 21267 24852 27344 17795 49683 40593 31404 28204
1450276,14947 24852
1207925,7781 11782 12341 18465 39877 32139 4920 21137 45763 15902 27845 14084 24852 8986 20899 42265 11440 43248
2255290,33772 10070
1399547,None
1214976,47209 21137 30450 45957 30489 1468 49683 21903 24852 47766 43961
1791373,47626 46906 46979 42719 8174 16797 12099 21903 4210 24852 34969 44580 24964
2559401,49235 19057
916062,21137 38768
67225,47209 24964 30391 39303 32655 35561 13176 22935 44359 17794
1935296,30391 35429 30784 47209 27104 25823 18828 10121 2154 39236 38293 15070 39642 45007 21137 21295 24964 37158 47717 726 41985 44359
1586728,36746 49235 45007 19019 42342
2247604,19678
2749445,38293 20015 25025 7963 10339 17530 13870 24841 14778 24852
1552427,47888 27966 21903 30391 44359 35535 23622 18362 1463 31469 21938 45007 27104 26315 22935 16759 24964 19678 17487 41950
1030137,21903 9839 8277 16083 6656 47626 45544 3952 11182 33055 13176 18727 35689 5564 37147 17902 11090
3179245,48848 21903 45066 27845 45007 26209 47626 44359 33000 6286 13176 8277 21616 44987 6348 40706 46979
2902624,13176 26209 22935 43789 30233 5785 10070 21137 33668 17915 2716 45210 33731 17794 46906 48628 30489
2775669,9076 28553 1158 21463 2596 16965
142358,45064 24852 46023 23909 16213 29057
1823060,45051 16974 13575 196 6184
1424930,36316
494710,27845
1383947,4565 24852 25691 45 31766 16615 49054 44156 33791 27903 19348 8277 16797
3043165,17224 13292 24852 37646 31737 32655 29270 1463 21137 30850
2609510,27966 31513 16349 18465
835240,29447 6656 11005 42445 45570 37067 46802
2086217,13629 17461 5692 27555 30489 14172 27554 20904 35321 32857 5449 21053 19678 13176 21903 46979 45007 14992 24964 41950 37220 22935 20574 27966 20280 28289 30135 45645 16797 19348 2124 43967
3007181,46667 42508 28985
2459476,32566 34702 15424 24852 48004 13718 14999 37742 35914 24658
627318,11712 46979 24852
380358,None
2577689,5479 21137 36695 47766 21903 22935
2418042,35561 196 32478
2040089,21137 41007
1848020,17429 8667 24830 310 14992 24787 21903 467
2813696,47766 8277 47209 37646 40723 35951
3075912,10831 13176 8075 30440 12797 29722 37718 117 35596 27845 25466 8277 39561 30995 13893
1044309,42803 18292 49235 43352 8048
3130876,7677 20995 27336 27325 29373
2248273,39275 14371 5785 49235 11422 5695 3479 31288 33000
1879808,48205 28204 5450 16647 26530 9076 24852 29487 49683
1481559,6182 13176 27521 14233 25466 38889 40795 46990 27845 13113
320993,11266 48034 43154 13176
3405219,None
193687,38739 24852 28204 27966 22825 8174 39877 16797 42265
1124366,None
3263537,None
